bess,port_1,port_2,port_3
2019-08-02 19:30,0.083,0.068,0.064
2019-08-02 19:45,0.083,0.068,0.064
2019-08-02 20:00,0.083,0.068,0.064
2019-08-02 20:15,0.083,0.068,0.064
2019-08-02 20:30,0.083,0.068,0.064
2019-08-02 20:45,0.083,0.068,0.064
2019-08-02 21:00,0.083,0.068,0.064
2019-08-02 21:15,0.083,0.068,0.064
2019-08-02 21:30,0.083,0.068,0.064
2019-08-02 21:45,0.083,0.068,0.064
2019-08-02 22:00,0.083,0.068,0.064
2019-08-02 22:15,0.083,0.068,0.064
2019-08-02 22:30,0.083,0.068,0.064
2019-08-02 22:45,0.083,0.068,0.064
2019-08-02 23:00,0.083,0.068,0.064
2019-08-02 23:15,0.083,0.068,0.064
2019-08-02 23:30,0.083,0.068,0.064
2019-08-02 23:45,0.083,0.068,0.064
2019-08-03 0:00,0.083,0.068,0.064
2019-08-03 0:15,0.083,0.068,0.064
2019-08-03 0:30,0.083,0.068,0.064
2019-08-03 0:45,0.083,0.068,0.064
2019-08-03 1:00,0.083,0.068,0.064
2019-08-03 1:15,0.083,0.068,0.064
2019-08-03 1:30,0.083,0.068,0.064
2019-08-03 1:45,0.083,0.068,0.064
2019-08-03 2:00,0.083,0.068,0.064
2019-08-03 2:15,0.083,0.068,0.064
2019-08-03 2:30,0.083,0.068,0.064
2019-08-03 2:45,0.083,0.068,0.064
2019-08-03 3:00,0.083,0.068,0.064
2019-08-03 3:15,0.083,0.068,0.063
2019-08-03 3:30,0.083,0.068,0.063
2019-08-03 3:45,0.083,0.068,0.063
2019-08-03 4:00,0.083,0.068,0.063
2019-08-03 4:15,0.083,0.068,0.063
2019-08-03 4:30,0.083,0.068,0.063
2019-08-03 4:45,0.083,0.068,0.063
2019-08-03 5:00,0.083,0.068,0.063
2019-08-03 5:15,0.083,0.068,0.063
2019-08-03 5:30,0.083,0.068,0.063
2019-08-03 5:45,0.083,0.068,0.063
2019-08-03 6:00,0.083,0.068,0.063
2019-08-03 6:15,0.083,0.068,0.063
2019-08-03 6:30,0.083,0.068,0.063
2019-08-03 6:45,0.083,0.068,0.063
2019-08-03 7:00,0.083,0.068,0.063
2019-08-03 7:15,0.083,0.068,0.062
2019-08-03 7:30,0.083,0.068,0.062
2019-08-03 7:45,0.083,0.068,0.062
2019-08-03 8:00,0.083,0.068,0.062
2019-08-03 8:15,0.083,0.068,0.062
2019-08-03 8:30,0.083,0.068,0.062
2019-08-03 8:45,0.083,0.068,0.062
2019-08-03 9:00,0.083,0.067,0.062
2019-08-03 9:15,0.083,0.068,0.062
2019-08-03 9:30,0.083,0.067,0.062
2019-08-03 9:45,0.083,0.067,0.062
2019-08-03 10:00,0.083,0.067,0.062
2019-08-03 10:15,0.083,0.067,0.062
2019-08-03 10:30,0.083,0.067,0.062
2019-08-03 10:45,0.083,0.068,0.062
2019-08-03 11:00,0.083,0.067,0.062
2019-08-03 11:15,0.083,0.067,0.062
2019-08-03 11:30,0.083,0.067,0.062
2019-08-03 11:45,0.083,0.067,0.062
2019-08-03 12:00,0.083,0.067,0.062
2019-08-03 12:15,0.083,0.067,0.062
2019-08-03 12:30,0.083,0.067,0.062
2019-08-03 12:45,0.083,0.067,0.062
2019-08-03 13:00,0.083,0.067,0.062
2019-08-03 13:15,0.083,0.067,0.062
2019-08-03 13:30,0.083,0.067,0.062
2019-08-03 13:45,0.083,0.067,0.062
2019-08-03 14:00,0.083,0.067,0.062
2019-08-03 14:15,0.083,0.067,0.062
2019-08-03 14:30,0.083,0.067,0.062
2019-08-03 14:45,0.083,0.067,0.062
2019-08-03 15:00,0.083,0.066,0.062
2019-08-03 15:15,0.083,0.067,0.062
2019-08-03 15:30,0.083,0.066,0.062
2019-08-03 15:45,0.083,0.066,0.062
2019-08-03 16:00,0.083,0.066,0.062
2019-08-03 16:15,0.083,0.066,0.062
2019-08-03 16:30,0.083,0.066,0.062
2019-08-03 16:45,0.083,0.066,0.062
2019-08-03 17:00,0.083,0.066,0.062
2019-08-03 17:15,0.083,0.066,0.062
2019-08-03 17:30,0.083,0.066,0.062
2019-08-03 17:45,0.083,0.066,0.062
2019-08-03 18:00,0.083,0.066,0.062
2019-08-03 18:15,0.083,0.066,0.062
2019-08-03 18:30,0.083,0.066,0.062
2019-08-03 18:45,0.083,0.066,0.062
2019-08-03 19:00,0.083,0.066,0.062
2019-08-03 19:15,0.083,0.066,0.062
2019-08-03 19:30,0.083,0.066,0.062
2019-08-03 19:45,0.083,0.066,0.062
2019-08-03 20:00,0.083,0.066,0.062
2019-08-03 20:15,0.083,0.066,0.062
2019-08-03 20:30,0.083,0.066,0.062
2019-08-03 20:45,0.083,0.066,0.062
2019-08-03 21:00,0.083,0.066,0.062
2019-08-03 21:15,0.083,0.066,0.062
2019-08-03 21:30,0.083,0.066,0.062
2019-08-03 21:45,0.083,0.066,0.062
2019-08-03 22:00,0.083,0.066,0.062
2019-08-03 22:15,0.083,0.066,0.062
2019-08-03 22:30,0.083,0.066,0.062
2019-08-03 22:45,0.083,0.066,0.062
2019-08-03 23:00,0.083,0.066,0.062
2019-08-03 23:15,0.083,0.066,0.062
2019-08-03 23:30,0.083,0.066,0.062
2019-08-03 23:45,0.083,0.066,0.062
2019-08-04 0:00,0.083,0.066,0.062
2019-08-04 0:15,0.083,0.066,0.062
2019-08-04 0:30,0.083,0.066,0.062
2019-08-04 0:45,0.083,0.066,0.062
2019-08-04 1:00,0.083,0.066,0.062
2019-08-04 1:15,0.083,0.066,0.061
2019-08-04 1:30,0.083,0.066,0.061
2019-08-04 1:45,0.083,0.066,0.061
2019-08-04 2:00,0.083,0.066,0.061
2019-08-04 2:15,0.083,0.066,0.061
2019-08-04 2:30,0.083,0.066,0.061
2019-08-04 2:45,0.083,0.066,0.061
2019-08-04 3:00,0.083,0.066,0.061
2019-08-04 3:15,0.083,0.066,0.061
2019-08-04 3:30,0.083,0.066,0.061
2019-08-04 3:45,0.083,0.066,0.061
2019-08-04 4:00,0.083,0.066,0.061
2019-08-04 4:15,0.083,0.066,0.061
2019-08-04 4:30,0.083,0.066,0.061
2019-08-04 4:45,0.083,0.065,0.061
2019-08-04 5:00,0.083,0.065,0.061
2019-08-04 5:15,0.083,0.065,0.061
2019-08-04 5:30,0.083,0.066,0.061
2019-08-04 5:45,0.083,0.066,0.061
2019-08-04 6:00,0.083,0.065,0.061
2019-08-04 6:15,0.083,0.065,0.061
2019-08-04 6:30,0.083,0.065,0.061
2019-08-04 6:45,0.083,0.065,0.061
2019-08-04 7:00,0.083,0.065,0.061
2019-08-04 7:15,0.083,0.065,0.061
2019-08-04 7:30,0.083,0.065,0.061
2019-08-04 7:45,0.083,0.065,0.061
2019-08-04 8:00,0.083,0.065,0.061
2019-08-04 8:15,0.083,0.065,0.061
2019-08-04 8:30,0.083,0.065,0.061
2019-08-04 8:45,0.083,0.065,0.061
2019-08-04 9:00,0.083,0.065,0.061
2019-08-04 9:15,0.083,0.065,0.061
2019-08-04 9:30,0.083,0.065,0.061
2019-08-04 9:45,0.083,0.065,0.061
2019-08-04 10:00,0.083,0.064,0.061
2019-08-04 10:15,0.083,0.064,0.061
2019-08-04 10:30,0.083,0.064,0.061
2019-08-04 10:45,0.083,0.064,0.061
2019-08-04 11:00,0.083,0.064,0.061
2019-08-04 11:15,0.083,0.064,0.061
2019-08-04 11:30,0.083,0.064,0.060
2019-08-04 11:45,0.083,0.064,0.060
2019-08-04 12:00,0.083,0.064,0.060
2019-08-04 12:15,0.083,0.063,0.060
2019-08-04 12:30,0.083,0.063,0.060
2019-08-04 12:45,0.083,0.063,0.060
2019-08-04 13:00,0.083,0.062,0.060
2019-08-04 13:15,0.083,0.062,0.060
2019-08-04 13:30,0.083,0.062,0.060
2019-08-04 13:45,0.083,0.062,0.060
2019-08-04 14:00,0.083,0.062,0.060
2019-08-04 14:15,0.083,0.062,0.060
2019-08-04 14:30,0.083,0.062,0.060
2019-08-04 14:45,0.083,0.062,0.060
2019-08-04 15:00,0.083,0.062,0.060
2019-08-04 15:15,0.083,0.062,0.060
2019-08-04 15:30,0.083,0.062,0.060
2019-08-04 15:45,0.083,0.062,0.060
2019-08-04 16:00,0.083,0.062,0.060
2019-08-04 16:15,0.083,0.062,0.060
2019-08-04 16:30,0.083,0.062,0.060
2019-08-04 16:45,0.083,0.061,0.060
2019-08-04 17:00,0.083,0.061,0.060
2019-08-04 17:15,0.083,0.061,0.060
2019-08-04 17:30,0.083,0.061,0.060
2019-08-04 17:45,0.083,0.061,0.060
2019-08-04 18:00,0.083,0.060,0.060
2019-08-04 18:15,0.083,0.060,0.060
2019-08-04 18:30,0.083,0.060,0.060
2019-08-04 18:45,0.083,0.060,0.060
2019-08-04 19:00,0.083,0.060,0.060
2019-08-04 19:15,0.083,0.060,0.060
2019-08-04 19:30,0.083,0.060,0.060
2019-08-04 19:45,0.083,0.060,0.060
2019-08-04 20:00,0.083,0.060,0.060
2019-08-04 20:15,0.083,0.060,0.060
2019-08-04 20:30,0.083,0.060,0.060
2019-08-04 20:45,0.083,0.060,0.060
2019-08-04 21:00,0.083,0.060,0.060
2019-08-04 21:15,0.083,0.060,0.060
2019-08-04 21:30,0.083,0.060,0.060
2019-08-04 21:45,0.083,0.060,0.060
2019-08-04 22:00,0.083,0.060,0.060
2019-08-04 22:15,0.083,0.060,0.060
2019-08-04 22:30,0.083,0.060,0.060
2019-08-04 22:45,0.083,0.060,0.060
2019-08-04 23:00,0.083,0.060,0.060
2019-08-04 23:15,0.083,0.060,0.060
2019-08-04 23:30,0.083,0.061,0.060
2019-08-04 23:45,0.083,0.060,0.060
2019-08-05 0:00,0.083,0.060,0.060
2019-08-05 0:15,0.083,0.060,0.060
2019-08-05 0:30,0.083,0.060,0.060
2019-08-05 0:45,0.083,0.061,0.060
2019-08-05 1:00,0.083,0.060,0.060
2019-08-05 1:15,0.083,0.061,0.060
2019-08-05 1:30,0.083,0.060,0.060
2019-08-05 1:45,0.083,0.060,0.060
2019-08-05 2:00,0.083,0.061,0.060
2019-08-05 2:15,0.083,0.061,0.060
2019-08-05 2:30,0.083,0.060,0.060
2019-08-05 2:45,0.083,0.061,0.060
2019-08-05 3:00,0.083,0.061,0.060
2019-08-05 3:15,0.083,0.060,0.060
2019-08-05 3:30,0.083,0.060,0.060
2019-08-05 3:45,0.083,0.061,0.060
2019-08-05 4:00,0.083,0.060,0.059
2019-08-05 4:15,0.083,0.060,0.059
2019-08-05 4:30,0.083,0.060,0.059
2019-08-05 4:45,0.083,0.060,0.059
2019-08-05 5:00,0.083,0.060,0.059
2019-08-05 5:15,0.083,0.060,0.059
2019-08-05 5:30,0.083,0.060,0.059
2019-08-05 5:45,0.083,0.060,0.059
2019-08-05 6:00,0.083,0.060,0.059
2019-08-05 6:15,0.083,0.061,0.060
2019-08-05 6:30,0.083,0.060,0.059
2019-08-05 6:45,0.083,0.060,0.059
2019-08-05 7:00,0.083,0.060,0.059
2019-08-05 7:15,0.083,0.060,0.059
2019-08-05 7:30,0.083,0.060,0.059
2019-08-05 7:45,0.083,0.060,0.059
2019-08-05 8:00,0.083,0.060,0.059
2019-08-05 8:15,0.083,0.060,0.059
2019-08-05 8:30,0.083,0.060,0.059
2019-08-05 8:45,0.083,0.060,0.059
2019-08-05 9:00,0.083,0.060,0.059
2019-08-05 9:15,0.083,0.060,0.059
2019-08-05 9:30,0.083,0.060,0.059
2019-08-05 9:45,0.083,0.060,0.059
2019-08-05 10:00,0.083,0.060,0.059
2019-08-05 10:15,0.083,0.060,0.059
2019-08-05 10:30,0.083,0.060,0.059
2019-08-05 10:45,0.083,0.060,0.059
2019-08-05 11:00,0.083,0.060,0.059
2019-08-05 11:15,0.083,0.059,0.059
2019-08-05 11:30,0.083,0.059,0.059
2019-08-05 11:45,0.083,0.059,0.059
2019-08-05 12:00,0.083,0.059,0.059
2019-08-05 12:15,0.083,0.059,0.059
2019-08-05 12:30,0.083,0.059,0.059
2019-08-05 12:45,0.083,0.059,0.059
2019-08-05 13:00,0.083,0.059,0.059
2019-08-05 13:15,0.083,0.059,0.059
2019-08-05 13:30,0.083,0.059,0.059
2019-08-05 13:45,0.083,0.059,0.059
2019-08-05 14:00,0.083,0.059,0.059
2019-08-05 14:15,0.083,0.059,0.059
2019-08-05 14:30,0.083,0.059,0.059
2019-08-05 14:45,0.083,0.059,0.059
2019-08-05 15:00,0.079,0.066,0.059
2019-08-05 15:15,0.081,0.084,0.106
2019-08-05 15:30,0.079,0.089,0.174
2019-08-05 15:45,0.079,0.089,0.185
2019-08-05 16:00,0.085,0.091,0.184
2019-08-05 16:15,0.099,0.092,0.180
2019-08-05 16:30,0.105,0.093,0.176
2019-08-05 16:45,0.111,0.094,0.173
2019-08-05 17:00,0.120,0.095,0.169
2019-08-05 17:15,0.131,0.096,0.166
2019-08-05 17:30,0.139,0.096,0.163
2019-08-05 17:45,0.145,0.096,0.160
2019-08-05 18:00,0.149,0.096,0.158
2019-08-05 18:15,0.151,0.097,0.156
2019-08-05 18:30,0.152,0.098,0.154
2019-08-05 18:45,0.153,0.098,0.152
2019-08-05 19:00,0.153,0.098,0.151
2019-08-05 19:15,0.153,0.098,0.150
2019-08-05 19:30,0.153,0.098,0.149
2019-08-05 19:45,0.152,0.098,0.147
2019-08-05 20:00,0.152,0.098,0.146
2019-08-05 20:15,0.152,0.098,0.145
2019-08-05 20:30,0.151,0.098,0.145
2019-08-05 20:45,0.151,0.098,0.144
2019-08-05 21:00,0.151,0.098,0.144
2019-08-05 21:15,0.151,0.098,0.142
2019-08-05 21:30,0.150,0.098,0.142
2019-08-05 21:45,0.149,0.098,0.141
2019-08-05 22:00,0.149,0.098,0.140
2019-08-05 22:15,0.149,0.098,0.140
2019-08-05 22:30,0.148,0.098,0.140
2019-08-05 22:45,0.147,0.098,0.140
2019-08-05 23:00,0.147,0.098,0.139
2019-08-05 23:15,0.147,0.098,0.139
2019-08-05 23:30,0.146,0.098,0.139
2019-08-05 23:45,0.146,0.098,0.137
2019-08-06 0:00,0.145,0.098,0.137
2019-08-06 0:15,0.145,0.098,0.137
2019-08-06 0:30,0.145,0.097,0.137
2019-08-06 0:45,0.144,0.097,0.137
2019-08-06 1:00,0.144,0.097,0.136
2019-08-06 1:15,0.144,0.097,0.135
2019-08-06 1:30,0.144,0.097,0.135
2019-08-06 1:45,0.144,0.096,0.135
2019-08-06 2:00,0.143,0.096,0.135
2019-08-06 2:15,0.143,0.096,0.135
2019-08-06 2:30,0.142,0.096,0.134
2019-08-06 2:45,0.142,0.096,0.134
2019-08-06 3:00,0.142,0.096,0.134
2019-08-06 3:15,0.142,0.096,0.134
2019-08-06 3:30,0.141,0.096,0.134
2019-08-06 3:45,0.140,0.096,0.134
2019-08-06 4:00,0.140,0.096,0.133
2019-08-06 4:15,0.140,0.096,0.133
2019-08-06 4:30,0.140,0.096,0.133
2019-08-06 4:45,0.140,0.096,0.132
2019-08-06 5:00,0.140,0.096,0.132
2019-08-06 5:15,0.140,0.096,0.132
2019-08-06 5:30,0.140,0.096,0.132
2019-08-06 5:45,0.139,0.096,0.132
2019-08-06 6:00,0.139,0.096,0.131
2019-08-06 6:15,0.139,0.096,0.130
2019-08-06 6:30,0.139,0.096,0.130
2019-08-06 6:45,0.139,0.096,0.130
2019-08-06 7:00,0.139,0.096,0.130
2019-08-06 7:15,0.139,0.096,0.130
2019-08-06 7:30,0.138,0.096,0.130
2019-08-06 7:45,0.138,0.096,0.130
2019-08-06 8:00,0.137,0.096,0.130
2019-08-06 8:15,0.137,0.096,0.130
2019-08-06 8:30,0.137,0.096,0.129
2019-08-06 8:45,0.137,0.096,0.129
2019-08-06 9:00,0.137,0.096,0.129
2019-08-06 9:15,0.137,0.096,0.129
2019-08-06 9:30,0.137,0.096,0.128
2019-08-06 9:45,0.137,0.096,0.128
2019-08-06 10:00,0.137,0.096,0.128
2019-08-06 10:15,0.137,0.095,0.128
2019-08-06 10:30,0.136,0.096,0.128
2019-08-06 10:45,0.136,0.096,0.128
2019-08-06 11:00,0.136,0.096,0.128
2019-08-06 11:15,0.136,0.095,0.128
2019-08-06 11:30,0.136,0.095,0.128
2019-08-06 11:45,0.135,0.095,0.127
2019-08-06 12:00,0.135,0.095,0.127
2019-08-06 12:15,0.135,0.095,0.127
2019-08-06 12:30,0.135,0.095,0.127
2019-08-06 12:45,0.135,0.095,0.127
2019-08-06 13:00,0.135,0.095,0.127
2019-08-06 13:15,0.135,0.095,0.127
2019-08-06 13:30,0.135,0.095,0.127
2019-08-06 13:45,0.135,0.095,0.127
2019-08-06 14:00,0.135,0.095,0.127
2019-08-06 14:15,0.135,0.095,0.126
2019-08-06 14:30,0.135,0.094,0.126
2019-08-06 14:45,0.135,0.094,0.126
2019-08-06 15:00,0.135,0.094,0.125
2019-08-06 15:15,0.135,0.094,0.125
2019-08-06 15:30,0.135,0.094,0.125
2019-08-06 15:45,0.135,0.094,0.125
2019-08-06 16:00,0.134,0.094,0.125
2019-08-06 16:15,0.134,0.094,0.125
2019-08-06 16:30,0.134,0.094,0.124
2019-08-06 16:45,0.134,0.094,0.124
2019-08-06 17:00,0.134,0.094,0.123
2019-08-06 17:15,0.134,0.094,0.123
2019-08-06 17:30,0.134,0.094,0.123
2019-08-06 17:45,0.134,0.094,0.123
2019-08-06 18:00,0.134,0.094,0.123
2019-08-06 18:15,0.134,0.094,0.123
2019-08-06 18:30,0.134,0.094,0.123
2019-08-06 18:45,0.134,0.094,0.123
2019-08-06 19:00,0.134,0.094,0.123
2019-08-06 19:15,0.134,0.094,0.123
2019-08-06 19:30,0.134,0.094,0.123
2019-08-06 19:45,0.134,0.094,0.123
2019-08-06 20:00,0.134,0.094,0.123
2019-08-06 20:15,0.134,0.094,0.123
2019-08-06 20:30,0.133,0.094,0.123
2019-08-06 20:45,0.133,0.094,0.122
2019-08-06 21:00,0.133,0.094,0.122
2019-08-06 21:15,0.133,0.094,0.122
2019-08-06 21:30,0.133,0.094,0.122
2019-08-06 21:45,0.133,0.093,0.122
2019-08-06 22:00,0.132,0.093,0.122
2019-08-06 22:15,0.132,0.094,0.122
2019-08-06 22:30,0.132,0.094,0.122
2019-08-06 22:45,0.132,0.093,0.122
2019-08-06 23:00,0.132,0.093,0.121
2019-08-06 23:15,0.132,0.093,0.121
2019-08-06 23:30,0.132,0.093,0.121
2019-08-06 23:45,0.132,0.093,0.121
2019-08-07 0:00,0.132,0.093,0.120
2019-08-07 0:15,0.132,0.093,0.120
2019-08-07 0:30,0.132,0.093,0.120
2019-08-07 0:45,0.132,0.093,0.120
2019-08-07 1:00,0.132,0.093,0.120
2019-08-07 1:15,0.132,0.093,0.120
2019-08-07 1:30,0.132,0.093,0.120
2019-08-07 1:45,0.132,0.093,0.120
2019-08-07 2:00,0.132,0.093,0.120
2019-08-07 2:15,0.132,0.093,0.120
2019-08-07 2:30,0.132,0.093,0.120
2019-08-07 2:45,0.132,0.093,0.120
2019-08-07 3:00,0.131,0.093,0.120
2019-08-07 3:15,0.131,0.093,0.120
2019-08-07 3:30,0.131,0.093,0.119
2019-08-07 3:45,0.131,0.093,0.119
2019-08-07 4:00,0.130,0.093,0.119
2019-08-07 4:15,0.130,0.093,0.119
2019-08-07 4:30,0.130,0.093,0.119
2019-08-07 4:45,0.130,0.093,0.118
2019-08-07 5:00,0.130,0.093,0.118
2019-08-07 5:15,0.130,0.093,0.118
2019-08-07 5:30,0.130,0.093,0.118
2019-08-07 5:45,0.130,0.093,0.118
2019-08-07 6:00,0.130,0.093,0.118
2019-08-07 6:15,0.130,0.093,0.118
2019-08-07 6:30,0.130,0.093,0.118
2019-08-07 6:45,0.130,0.093,0.118
2019-08-07 7:00,0.130,0.093,0.118
2019-08-07 7:15,0.130,0.093,0.118
2019-08-07 7:30,0.130,0.093,0.118
2019-08-07 7:45,0.130,0.093,0.118
2019-08-07 8:00,0.130,0.093,0.117
2019-08-07 8:15,0.130,0.093,0.117
2019-08-07 8:30,0.130,0.093,0.117
2019-08-07 8:45,0.130,0.093,0.117
2019-08-07 9:00,0.130,0.093,0.117
2019-08-07 9:15,0.130,0.093,0.117
2019-08-07 9:30,0.130,0.092,0.117
2019-08-07 9:45,0.130,0.092,0.117
2019-08-07 10:00,0.130,0.092,0.117
2019-08-07 10:15,0.130,0.092,0.117
2019-08-07 10:30,0.130,0.092,0.117
2019-08-07 10:45,0.130,0.092,0.117
2019-08-07 11:00,0.130,0.092,0.117
2019-08-07 11:15,0.130,0.092,0.117
2019-08-07 11:30,0.130,0.092,0.117
2019-08-07 11:45,0.130,0.092,0.117
2019-08-07 12:00,0.130,0.091,0.117
2019-08-07 12:15,0.129,0.092,0.117
2019-08-07 12:30,0.129,0.091,0.117
2019-08-07 12:45,0.129,0.092,0.117
2019-08-07 13:00,0.129,0.092,0.116
2019-08-07 13:15,0.129,0.091,0.116
2019-08-07 13:30,0.129,0.091,0.116
2019-08-07 13:45,0.129,0.091,0.116
2019-08-07 14:00,0.129,0.091,0.116
2019-08-07 14:15,0.129,0.091,0.116
2019-08-07 14:30,0.129,0.091,0.115
2019-08-07 14:45,0.129,0.091,0.115
2019-08-07 15:00,0.129,0.091,0.115
2019-08-07 15:15,0.128,0.091,0.115
2019-08-07 15:30,0.128,0.091,0.115
2019-08-07 15:45,0.128,0.091,0.115
2019-08-07 16:00,0.128,0.091,0.115
2019-08-07 16:15,0.128,0.091,0.115
2019-08-07 16:30,0.128,0.091,0.115
2019-08-07 16:45,0.128,0.091,0.115
2019-08-07 17:00,0.128,0.091,0.115
2019-08-07 17:15,0.128,0.091,0.115
2019-08-07 17:30,0.128,0.091,0.115
2019-08-07 17:45,0.128,0.091,0.114
2019-08-07 18:00,0.128,0.091,0.114
2019-08-07 18:15,0.128,0.091,0.113
2019-08-07 18:30,0.128,0.091,0.113
2019-08-07 18:45,0.128,0.091,0.113
2019-08-07 19:00,0.128,0.091,0.113
2019-08-07 19:15,0.128,0.091,0.113
2019-08-07 19:30,0.128,0.091,0.113
2019-08-07 19:45,0.128,0.091,0.113
2019-08-07 20:00,0.128,0.091,0.113
2019-08-07 20:15,0.128,0.091,0.113
2019-08-07 20:30,0.128,0.091,0.113
2019-08-07 20:45,0.128,0.091,0.113
2019-08-07 21:00,0.128,0.091,0.113
2019-08-07 21:15,0.128,0.091,0.113
2019-08-07 21:30,0.128,0.091,0.113
2019-08-07 21:45,0.128,0.091,0.113
2019-08-07 22:00,0.128,0.091,0.113
2019-08-07 22:15,0.128,0.091,0.113
2019-08-07 22:30,0.128,0.091,0.113
2019-08-07 22:45,0.128,0.091,0.113
2019-08-07 23:00,0.128,0.090,0.113
2019-08-07 23:15,0.128,0.091,0.112
2019-08-07 23:30,0.128,0.091,0.112
2019-08-07 23:45,0.128,0.090,0.112
2019-08-08 0:00,0.128,0.090,0.112
2019-08-08 0:15,0.128,0.091,0.112
2019-08-08 0:30,0.128,0.090,0.112
2019-08-08 0:45,0.128,0.091,0.112
2019-08-08 1:00,0.128,0.090,0.112
2019-08-08 1:15,0.128,0.090,0.112
2019-08-08 1:30,0.127,0.090,0.112
2019-08-08 1:45,0.127,0.089,0.111
2019-08-08 2:00,0.127,0.090,0.111
2019-08-08 2:15,0.127,0.089,0.111
2019-08-08 2:30,0.127,0.090,0.111
2019-08-08 2:45,0.127,0.090,0.111
2019-08-08 3:00,0.127,0.089,0.111
2019-08-08 3:15,0.127,0.089,0.111
2019-08-08 3:30,0.127,0.089,0.111
2019-08-08 3:45,0.127,0.089,0.111
2019-08-08 4:00,0.127,0.089,0.111
2019-08-08 4:15,0.127,0.089,0.111
2019-08-08 4:30,0.127,0.089,0.111
2019-08-08 4:45,0.127,0.089,0.111
2019-08-08 5:00,0.127,0.089,0.111
2019-08-08 5:15,0.127,0.089,0.111
2019-08-08 5:30,0.127,0.089,0.111
2019-08-08 5:45,0.127,0.089,0.111
2019-08-08 6:00,0.127,0.089,0.111
2019-08-08 6:15,0.127,0.089,0.111
2019-08-08 6:30,0.127,0.089,0.111
2019-08-08 6:45,0.127,0.089,0.110
2019-08-08 7:00,0.127,0.089,0.110
2019-08-08 7:15,0.127,0.089,0.110
2019-08-08 7:30,0.127,0.089,0.110
2019-08-08 7:45,0.127,0.089,0.110
2019-08-08 8:00,0.127,0.089,0.110
2019-08-08 8:15,0.127,0.089,0.110
2019-08-08 8:30,0.127,0.089,0.110
2019-08-08 8:45,0.127,0.089,0.110
2019-08-08 9:00,0.127,0.089,0.110
2019-08-08 9:15,0.127,0.089,0.110
2019-08-08 9:30,0.127,0.089,0.110
2019-08-08 9:45,0.127,0.089,0.110
2019-08-08 10:00,0.127,0.089,0.110
2019-08-08 10:15,0.127,0.089,0.110
2019-08-08 10:30,0.127,0.089,0.110
2019-08-08 10:45,0.127,0.089,0.110
2019-08-08 11:00,0.127,0.089,0.110
2019-08-08 11:15,0.127,0.089,0.110
2019-08-08 11:30,0.127,0.089,0.110
2019-08-08 11:45,0.127,0.089,0.110
2019-08-08 12:00,0.127,0.089,0.110
2019-08-08 12:15,0.127,0.089,0.110
2019-08-08 12:30,0.127,0.089,0.109
2019-08-08 12:45,0.127,0.089,0.109
2019-08-08 13:00,0.127,0.089,0.109
2019-08-08 13:15,0.127,0.089,0.109
2019-08-08 13:30,0.127,0.089,0.109
2019-08-08 13:45,0.127,0.088,0.109
2019-08-08 14:00,0.127,0.089,0.109
2019-08-08 14:15,0.127,0.088,0.108
2019-08-08 14:30,0.127,0.088,0.108
2019-08-08 14:45,0.127,0.088,0.108
2019-08-08 15:00,0.126,0.088,0.108
2019-08-08 15:15,0.126,0.088,0.108
2019-08-08 15:30,0.126,0.088,0.108
2019-08-08 15:45,0.126,0.088,0.108
2019-08-08 16:00,0.126,0.088,0.108
2019-08-08 16:15,0.126,0.088,0.108
2019-08-08 16:30,0.126,0.088,0.108
2019-08-08 16:45,0.126,0.088,0.108
2019-08-08 17:00,0.126,0.088,0.108
2019-08-08 17:15,0.126,0.088,0.108
2019-08-08 17:30,0.126,0.088,0.107
2019-08-08 17:45,0.126,0.088,0.107
2019-08-08 18:00,0.126,0.088,0.107
2019-08-08 18:15,0.126,0.088,0.107
2019-08-08 18:30,0.126,0.088,0.106
2019-08-08 18:45,0.126,0.088,0.106
2019-08-08 19:00,0.125,0.088,0.106
2019-08-08 19:15,0.125,0.088,0.106
2019-08-08 19:30,0.125,0.088,0.106
2019-08-08 19:45,0.125,0.088,0.106
2019-08-08 20:00,0.125,0.088,0.106
2019-08-08 20:15,0.125,0.088,0.106
2019-08-08 20:30,0.125,0.088,0.106
2019-08-08 20:45,0.125,0.088,0.106
2019-08-08 21:00,0.125,0.088,0.106
2019-08-08 21:15,0.125,0.088,0.106
2019-08-08 21:30,0.125,0.088,0.106
2019-08-08 21:45,0.125,0.088,0.106
2019-08-08 22:00,0.125,0.088,0.106
2019-08-08 22:15,0.125,0.088,0.106
2019-08-08 22:30,0.125,0.088,0.106
2019-08-08 22:45,0.125,0.088,0.106
2019-08-08 23:00,0.125,0.088,0.106
2019-08-08 23:15,0.125,0.087,0.105
2019-08-08 23:30,0.125,0.087,0.105
2019-08-08 23:45,0.125,0.087,0.105
2019-08-09 0:00,0.125,0.088,0.105
2019-08-09 0:15,0.125,0.087,0.105
2019-08-09 0:30,0.125,0.087,0.105
2019-08-09 0:45,0.125,0.087,0.105
2019-08-09 1:00,0.125,0.087,0.105
2019-08-09 1:15,0.125,0.088,0.105
2019-08-09 1:30,0.125,0.087,0.105
2019-08-09 1:45,0.125,0.087,0.105
2019-08-09 2:00,0.125,0.087,0.105
2019-08-09 2:15,0.125,0.087,0.105
2019-08-09 2:30,0.125,0.087,0.105
2019-08-09 2:45,0.125,0.087,0.105
2019-08-09 3:00,0.125,0.087,0.105
2019-08-09 3:15,0.125,0.087,0.105
